235 8826014 8178596 8223565
236 8680519 8493669 8124055
237 8851426 8327540 8137611
238 8737845 8402346 8210997
239 8902174 8582086 8135112
240 8950452 8586335 8341832
241 8815433 8907209 8412759
242 9062498 8772590 8499617
243 8669422 9011537 8678756
244 8858483 8819764 8649393
245 8764019 8809797 8617679
246 8735310 9010329 8676354
247 8985853 8718093 8565019
248 8672193 8973929 8614779
249 8866148 8677857 8587225
250 8542083 8653850 8585810
251 8733278 8634631 8451263
252 8681047 8441906 8376093
253 8580893 8542846 8279745
254 8885493 8351452 8238833
255 8803194 8663426 8198717
256 9094642 8578513 8200271
257 8860381 8597146 8254769
258 8924414 8787050 8365939
259 8855816 8613867 8469442
260 8682932 8979156 8619042
261 8977749 8852151 8692777
262 8620619 8928576 8668701
263 8773829 8777178 8663663
264 8587111 8672581 8648675
265 8800040 8983774 8592512
266 8928334 8697277 8652912
267 8544850 8985651 8756266
268 8709721 8688838 8743658
269 8558697 8781159 8678460
270 8707237 8566497 8338329
271 8691264 8424690 8454173
272 8498687 8572086 8421757
273 8766686 8237594 8296234
274 8607700 8437044 8178337
275 8774488 8275110 8214432
276 8535822 8244180 8262279
277 8466234 8350103 8357479
278 8582829 8165827 8419196
279 8256625 8474096 8481179
280 8641408 8375108 8513930
281 8415649 8608871 8541720
282 8581390 8570562 8644346
283 8450792 8535336 8684218
284 8471889 8789705 8659334
285 8739813 8633791 8722170
286 8352350 8740085 8693759
287 8580685 8446980 8568411
288 8369148 8458227 8584968
289 8458651 8539265 8607715
290 8373104 8186120 8507108
291 8234756 8330704 8433940
292 8453858 8018503 8405093
293 8093985 8171057 8415691
294 8298219 8060963 8457526
295 8219046 7982504 8329035
296 8298198 8050804 8172229
297 8398583 7801896 8221603
298 8203215 8141739 8154126
299 8465364 7879074 8200287
300 8257138 8267161 8380802
301 8265666 8154315 8479661
302 8118778 8038977 8615826
303 8117468 8425522 8629599
304 8339293 8128229 8632798
305 8166154 8460113 8577784
306 8298728 8191535 8609063
307 8199493 8167008 8545355
308 8296713 8158448 8377907
309 8234471 7938219 8409175
310 7971766 8087167 8424727
311 8270546 7793970 8316213
312 8104670 7965044 8201678
313 8213264 7716798 8188114
314 7962833 7754101 8336265
315 8152335 7928200 8205454
316 8184864 7617514 8229783
317 7854843 7909522 8324731
318 8263315 7876080 8345636
319 8011848 7958757 8354251
320 8287135 8031599 8288586
321 8356379 7920630 8245461
322 8258730 8214326 8310549
323 8262856 7994182 8550607
324 7916023 8247282 8657242
325 8227381 8143143 8568125
326 8120213 8175380 8606867
327 8104335 8192006 8573150
328 7990213 7841565 8571365
329 7885319 8061954 8508111
330 8240197 7756829 8316911
331 7939481 7859778 8315350
332 8165791 7754789 8241123
333 7977259 7608492 8254537
334 7942721 7756035 8196845
335 8056837 7444032 8204849
336 7828902 7756720 8222518
337 8225322 7650760 8142169
338 7990379 7761306 8234418
339 8226259 7903070 8207403
340 8223653 7755365 8245318
341 8121397 8067142 8275409
342 8177080 7844370 8489351
343 7873636 8152368 8596115
344 8063820 8045942 8665950
345 7920467 8036402 8660642
346 7901338 8131885 8661001
347 8010640 7843916 8615069
348 7874248 8129476 8532104
349 8109325 7817804 8523899
350 7937582 7868614 8339523
351 8128033 7813162 8322795
352 7924202 7651504 8324170
353 7872552 7792708 8291021
354 8120997 7523440 8152758
355 7951112 7699246 8010837
356 8257593 7580980 8008010
357 8028500 7637997 8123065
358 8029753 7653849 8114520
359 8047599 7576101 8226143
360 8005567 7969582 8325512
361 8276861 7800886 8408410
362 7979517 8102574 8425248
363 8275323 8034776 8409302
364 8187623 8007703 8446706
365 8091846 8246268 8593904
366 8185977 7985566 8618929
367 7946881 8239307 8574064
368 8290617 7964650 8458867
369 8000618 8049047 8498283
370 8154878 8006572 8430852
371 8115587 7814028 8367924
372 8065518 7953130 8275013
373 8192638 7565003 8155880
374 7961307 7768396 8121175
375 8104614 7591622 8163161
376 7877293 7672794 8278108
377 8133667 7901247 8246035
378 8124013 7736476 8353712
379 7969874 7957311 8309507
380 8211397 7795830 8404986
381 7850972 8069757 8546458
382 8147226 8000430 8502944
383 7982087 7914567 8542422
384 7993223 8142335 8516254
385 8152811 7917638 8541880
386 7995815 8211566 8484658
387 8308137 7950254 8491474
388 8001683 8046410 8471999
389 8113073 8050887 8464955
390 8096725 7838446 8391852
391 8081368 8007279 8336260
392 7965544 7661783 8491130
393 7914606 7864672 8230369
394 8318237 7642991 8078220
395 7971001 7648370 8184128
396 7971169 7592755 8127408
397 8132866 7577111 8141522
398 8027461 7972511 8280179
399 8188862 7684478 8337569
400 7933704 7928561 8391138
401 8154565 7897142 8371097
402 8077360 7934038 8396828
403 8077733 8058784 8403263
404 8183988 7863163 8445581
405 7929941 8128954 8564833
406 8143249 7976003 8582077
407 7884319 8060283 8574617
408 8206975 7955379 8338090
409 8219349 7903848 8361591
410 8075073 8009226 8284765
411 8089131 7602504 8357599
412 7841928 7789432 8269324
413 7924742 7442255 8257803
414 7755918 7514250 8235723
415 7995618 7666697 8167447
416 8059611 7526528 8208127
417 8011242 7961754 8308775
418 8175537 7755983 8431368
419 7971089 7986861 8362944
420 8182407 7932717 8372755
421 8111560 7983418 8460242
422 8068852 8257951 8579083
423 8197988 8034474 8579957
424 7977933 8313891 8595051
425 8284382 8178321 8652723
426 8042791 8268270 8666015
427 8154647 8190460 8566251
428 8019097 7851959 8512066
429 7961835 8022982 8420020
430 8144220 7690110 8361655
431 7970520 7908581 8218313
432 8164105 7570317 8134280
433 7852380 7621168 8289747
434 7961701 7722430 8272275
435 8061245 7430725 8128441
436 7986847 7724341 8009641
437 8261056 7430526 7976929
438 8006546 7711483 8099965
439 8292058 7718170 8049382
440 8122115 7775255 8282878
441 8042536 7974394 8373705
442 8106705 7770965 8474246
443 8008953 8228166 8456433
444 8271346 8002005 8522786
445 7913215 8086402 8576828
446 8029720 8040475 8563373
447 7936682 7843610 8573203
448 7908931 8167045 8615717
449 8096851 7824398 8508442
450 7772295 7912625 8441175
451 7938565 7547298 8332432
452 7736065 7590764 8338999
453 7921346 7635867 8179157
454 7995240 7360215 8081023
455 7918277 7638789 8042890
456 8189533 7326980 7982448
457 7814519 7597187 8182570
458 7946607 7454685 8198355
459 7934099 7462303 8049180
460 8131010 7746023 8056251
461 8160898 7660509 8302341
462 7995870 8009749 8377601
463 8234825 7832149 8401565
464 7805612 7943713 8520815
465 8008748 7911216 8509356
466 7885132 7738546 8490454
467 7887527 8015730 8471584
468 8056880 7684982 8447072
469 7720856 7906329 8450191
470 8009948 7541938 8275406
471 7878499 7487393 8123260
472 8110824 7655163 8055736
473 8067547 7553386 8197900
474 7801025 7720712 8210523
475 7937233 7336179 8188389
476 7821919 7640557 8128194
477 8148905 7545708 8126231
478 8037425 7560034 8093826
479 8086267 7732287 8147644
480 7956542 7516567 8370444
481 7936443 7931312 8323276
482 8169196 7747251 8392114
483 7988429 8017875 8407320
484 8193812 7951888 8428592
485 7987496 7868318 8458922
486 8016312 8069549 8449447
487 8121879 7815923 8434937
488 7877092 7971245 8389259
489 8053594 7706998 8378767
490 7805136 7745191 8350412
491 8011397 7655262 8207883
492 7989164 7489393 8172365
493 7890464 7654626 8096687
494 8064463 7411948 8127360
495 7855792 7566011 8040359
496 8087204 7425675 8107892
497 7829017 7484621 8177170
498 7940010 7599355 8197190
499 7997042 7529795 8280199
500 7840282 7822403 8363663
501 8091091 7628578 8382426
502 7883043 8010341 8485684
503 8140784 8001347 8546970
504 7892039 7971058 8654319
505 7925139 8150332 8702347
506 7993721 7897553 8649395
507 7814226 8111690 8534618
508 8005523 7661410 8471272
509 7755579 7778835 8411030
510 8029040 7753599 8325103
511 7836097 7553851 8289935
512 7871958 7712966 8223017
513 7889273 7233106 8130228
514 7702502 7560021 8113301
515 7961126 7317319 8056693
516 7814128 7410116 8063032
517 7992462 7518304 8094197
518 7946005 7298623 8089846
519 7915188 7686257 8114353
520 8224788 7597776 8195604
521 7905865 7896939 8299817
522 8068728 7719370 8329859
523 7915197 7868295 8452670
524 7876827 7869622 8475871
525 7853103 7728415 8589463
526 7798938 7962799 8466275
527 8088580 7624419 8361792
528 7848897 7770152 8298622
529 7907024 7614630 8358694
530 7675080 7516928 8440982
531 7836686 7761845 8306603
532 8087393 7547485 8197034
533 7870086 7658501 8056756
534 8106168 7345559 8047115
535 7813428 7382152 7963782
536 7871631 7249913 7955473
537 7761892 7250223 8145803
538 7923486 7693425 8130050
539 8030025 7450340 8249392
540 7835996 7786757 8265312
541 7991280 7569097 8336661
542 7758048 7738019 8422321
543 7963909 7892650 8411912
544 7993542 7714872 8433721
545 7726578 7937114 8568322
546 7803678 7604025 8554811
547 7689054 7860496 8453658
548 8053697 7754242 8378996
549 7914367 7633864 8272951
550 7964023 7713576 8199661
551 7883893 7311312 8187695
552 7599858 7466752 8162239
553 7926964 7149577 8002832
554 7919770 7399082 7889184
555 8101525 7368977 7864368
556 7863005 7208533 8004493
557 7841066 7548836 8055585
558 7965978 7394437 8259500
559 7809046 7749440 8237546
560 8035729 7488634 8180127
561 7807632 7638811 8311879
562 7949390 7757122 8372324
563 7966831 7770265 8542138
564 7782533 8078952 8615212
565 7917482 7779050 8672380
566 7701943 8023501 8622025
567 8078378 7861988 8500864
568 7981818 7851972 8426574
569 7888811 7953381 8427847
570 8021058 7635205 8356143
571 7831110 7791088 8261250
572 8077502 7586253 8259110
573 7864966 7700251 8184493
574 8126821 7641997 8094536
575 8093701 7487441 8066427
576 7999302 7692916 8024913
577 7938228 7394722 8271972
578 7800688 7808123 8291192
579 8138396 7736989 8381710
580 7858383 7831300 8440110
581 8005722 7991217 8492512
582 7989113 7855895 8525617
583 7914593 8190369 8579532
584 7895322 7885173 8781254
585 7753870 8103674 8664047
586 8051291 7920008 8576675
587 7883145 7977159 8582278
588 7929106 8065389 8582834
589 7931618 7730025 8502349
590 7936642 8021679 8365474
591 8059033 7568221 8350154
592 7746873 7731042 8298206
593 7992857 7550988 8185181
594 7836961 7534563 8249504
595 7963850 7701939 8132594
596 7966963 7486977 8268007
597 7929506 7871122 8237589
598 8215476 7627751 8251174
599 8040878 7932826 8375359
600 8301205 8154824 8450799
601 8172292 8159400 8628136
602 8117944 8424200 8674897
603 8329295 8160506 8691472
604 7982137 8401614 8737206
605 8219669 8254705 8737875
606 8075084 8343854 8724946
607 8099635 8312436 8734111
608 8193065 8228996 8738234
609 8190571 8475949 8577915
610 8334213 8053723 8481270
611 8033374 8201664 8415913
612 8319530 7997744 8337459
613 8168732 7879679 8251431
614 8169770 7954796 8244352
615 8301786 7723458 8221282
616 8138236 8042039 8180452
617 8399131 7805587 8195719
618 8183226 8012356 8224750
619 8329643 7897904 8199335
620 8053142 7677923 8236385
621 8048880 7977494 8312445
622 8251494 7796453 8369847
623 8114461 8280441 8461281
624 8445413 8138727 8497843
625 7979137 8076217 8583321
626 8019642 8042731 8543976
627 7990256 7728683 8478167
628 7811181 7875881 8414754
629 8087030 7633561 8359072
630 7974877 7925795 8294799
631 8079081 7685566 8237538
632 7928443 7680719 8273765
633 7994629 7584565 8070981
634 7940498 7249446 8059244
635 7648849 7500030 8141288
636 7945458 7307172 8147406
637 7927918 7630361 8041420
638 8056144 7433857 8076413
639 7812490 7425586 8203009
640 7910816 7620033 8115047
641 8198394 7410343 8031452
642 7823108 7768294 8242746
643 8074259 7659195 8353932
644 7713647 7720928 8456617
645 7900113 7776042 8506964
646 7780408 7655024 8594211
647 7652525 7922241 8587825
648 7964443 7574107 8419853
649 7667308 7708054 8318932
650 7944147 7474266 8312843
651 7777034 7453467 8146471
652 7923373 7433270 7986368
653 7919321 7149941 7948136
654 7725828 7381539 7913323
655 7966174 7135423 7941289
656 7691196 7296238 7927878
657 8041384 7306827 7916053
658 7793551 7253696 7967116
659 7921022 7539530 7992725
660 7981898 7370014 8135900
661 7713380 7655062 8242420
662 8005758 7469503 8265940
663 7749276 7749037 8344346
664 8046514 7712637 8296135
665 7983918 7703771 8339293
666 7890010 7854627 8380339
667 8060172 7569215 8298939
668 7833969 7793169 8279897
669 7986508 7395682 8171027
670 7724813 7482901 8212049
671 7876021 7525384 8185041
672 7955083 7306057 8032880
673 7882981 7539283 7976921
674 8081720 7303738 8010350
675 7787418 7455422 7972834
676 8033738 7260629 7917929
677 7823293 7270816 7948635
678 7807068 7325621 8000746
679 7983661 7310142 8076212
680 7811685 7632506 8129331
681 8131692 7531911 8193755
682 7813234 7673053 8247992
683 7881709 7534496 8322825
684 7819930 7567567 8399107
685 7844601 7868386 8417739
686 7780329 7427093 8431092
687 7669418 7671662 8273344
688 7959412 7388807 8193094
689 7650343 7504427 8318955
690 7764396 7469423 8226208
691 7748662 7178074 8105744
692 7820168 7314950 7850921
693 8011642 6841997 7659178
694 7675614 6941427 7570493
695 7950771 6646046 7403097
696 7767941 6711931 7406950
697 7913042 6944924 7529493
698 8020939 6837240 7537640
699 7908112 7093885 7519007
700 8066642 6840452 7582017
701 7729134 7175840 7798094
702 7920860 7237819 7942226
703 7756312 7319662 8130510
704 7760463 7603378 8259415
705 8022320 7537919 8337108
706 8005269 7973447 8318123
707 8381111 7919135 8335507
708 8243044 8123927 8299710
709 8483922 8279063 8355788
710 8577018 8342486 8401075
711 8782086 8667912 8275158
712 9097569 8592187 8232907
713 9237793 9090318 8114741
714 9519777 9125851 8340395
715 9510167 9461374 8401890
716 9940148 9823880 8371614
717 10127137 10018041 8593717
718 10116158 10665177 8858732
719 10503491 10931579 9250699
720 10240585 11525680 9623460
721 10687992 11919613 9904893
722 10737108 12312935 10149070
723 11008074 12895354 10313467
724 11358715 12919062 10309801
725 11337840 13562029 10538633
726 11298412 13544589 11030930
727 11123661 13875021 11102778
728 11462381 13880388 11062810
729 11017784 13674168 11301350
730 10870295 13591511 11095241
731 10830539 12799638 10822899
732 10364457 12713351 10656456
733 10279292 11834608 10318841
734 9894298 11382882 9930558
735 9581899 10716938 9711036
736 9126058 9917276 9542361
737 8704053 9744188 9400753
738 8490220 8926228 9184752
739 7848989 8651076 9134121
740 7684492 8053934 9090879
741 7350900 8090960 9197489
742 7289942 7963956 9186361
743 7145275 7604002 9168563
744 6891571 7596596 9001037
745 6944420 7028988 8903894
746 6601566 7104271 8770680
747 7103937 7066539 8611117
748 6905065 6967757 8583146
749 7147351 7203339 8498855
750 7416848 7155926 8483851
751 7303175 7307054 8306304
752 7442677 6964105 8317357
753 7235701 7085894 8262108
754 7365384 7025622 8199832
755 7237414 6790254 8244888
756 7159301 6986818 8181431
757 7369716 6774035 8143081
758 7207490 7142388 8212416
759 7563532 7033828 8213480
760 7463613 7291626 8259733
761 7763938 7430382 8173765
762 7776098 7455736 8355248
763 7846613 7885062 8360700
764 7989011 7601724 8428100
765 7743783 7937050 8511335
766 7888402 7688650 8555437
767 7734285 7774055 8516093
768 7960246 7966865 8433372
769 7898795 7698786 8499023
770 7653407 7749357 8410160
771 7847588 7377997 8354812
772 7714359 7545224 8167039
773 7834606 7316324 8132229
774 7745899 7227691 8070779
775 7788502 7406776 8001951
776 7840850 7063215 8001562
777 7690870 7386883 8004887
778 7949124 7223465 7970104
779 7779416 7445458 8038176
780 7938263 7389430 8064669
781 7863989 7387715 8140232
782 7859118 7669192 8144651
783 8066597 7484432 8236401
784 7660233 7692953 8300485
785 7975569 7644943 8368825
786 7831311 7885480 8457920
787 7953253 7767193 8308503
788 7729547 7433636 8408171
789 7576448 7610718 8371844
790 7882061 7396580 8337132
791 7660489 7552760 8203473
792 7900765 7315262 8150694
793 7693264 7326377 8169854
794 7854570 7414620 8021903
795 7908604 7174686 8021570
796 7823778 7454888 7961538
797 8010912 7163234 7986606
798 7759078 7356058 7905079
799 8042806 7346289 7944127
800 7900594 7408154 8046056
801 7883434 7663750 8093145
802 8014115 7450639 8228742
803 7729271 7737327 8351219
804 7985231 7575473 8339573
805 7805412 7760406 8381691
806 7986769 7762682 8366541
807 7827542 7616161 8453458
808 7727603 7807171 8461743
809 7852888 7485414 8460527
810 7707027 7736290 8280778
811 8044173 7370875 8080578
812 7883949 7397972 8007876
813 8002552 7397624 7947158
814 7966007 7207798 7983231
815 7884083 7503650 7967964
816 8128416 7266888 7977630
817 7740908 7447587 8073051
818 8041955 7412657 8052142
819 7977137 7505793 8166654
820 7975558 7776523 8220677
821 8162705 7680704 8312034
822 8011415 8024182 8364129
823 8210400 7796133 8369823
824 7900543 8029448 8565454
825 7884908 7914152 8606305
826 7790786 7705915 8513744
827 7889732 7993162 8442167
828 8044639 7712220 8476199
829 7803223 7906211 8408394
830 8265794 7789846 8252016
831 8033017 7692632 8127004
832 8131963 7610212 8020572
833 8062583 7398786 8046136
834 8095274 7686104 7943171
835 8493649 7418556 7750597
836 8028549 7593408 7876475
837 8164659 7365658 7933002
838 7886888 7433565 8078656
839 7954757 7683335 8213799
840 7966484 7500768 8226049
841 7911946 7918521 8255985
842 8213958 7733893 8333824
843 8053289 8115278 8387448
844 8260015 8032648 8427441
845 7971018 8036066 8643971
846 8041280 8237541 8583315
847 8048233 7928632 8612694
848 7873603 8264620 8659422
849 8173389 7975265 8558288
850 8050529 8068616 8458027
851 8359332 8021549 8235079
852 8245156 7852569 8263156
853 8035914 7866918 8193707
854 8233112 7532418 8127739
855 8033513 7752601 7984091
856 8436632 7620389 7930144
857 8186958 7712902 8005426
858 8318043 7889484 8087339
859 8396452 7866505 8207695
860 8139992 8133611 8284338
861 8460667 7984799 8302449
862 8149379 8109145 8367958
863 8310778 8178203 8481615
864 8235394 8256330 8618601
865 8293965 8492177 8610610
866 8449085 8236550 8577470
867 8201506 8419792 8521735
868 8413908 8188960 8572970
869 8265036 8309944 8432251
870 8328013 8241031 8478254
871 8276068 7995453 8425089
872 8242065 8300558 8419400
873 8584353 7963989 8180629
874 8430722 8161582 8044938
875 8709588 8004892 8049728
876 8439219 8066101 8157197
877 8405662 8154004 8245174
878 8456038 7988687 8271655
879 8444558 8373528 8232776
880 8707883 8127755 8276383
881 8518905 8532983 8328310
882 8659724 8357005 8409519
883 8549973 8478389 8505739
884 8363496 8573159 8641766
885 8514705 8508978 8737602
886 8258480 8826469 8825991
887 8643995 8651323 8815136
888 8549174 8870233 8664094
889 8833442 8727733 8519692
890 8719235 8547781 8503242
891 8652299 8497489 8276017
892 8782585 8188697 8196719
893 8537406 8325061 8123229
894 8890119 8203474 8091751
895 8470115 8205899 8259723
896 8616897 8386561 8263721
897 8760297 8404010 8369879
898 8695888 8748595 8356028
899 8850042 8469240 8485548
900 8572867 8772387 8510893
901 8755144 8676117 8612132
902 8561499 8773129 8674087
903 8706428 8837636 8586199
904 8766708 8700621 8714218
905 8471008 8987095 8768375
906 8866550 8830949 8735297
907 8585986 8948335 8752281
908 8775928 8862638 8713604
909 8698167 8775706 8666813
910 8703333 8955958 8661188
911 8627439 8463483 8612375
912 8336257 8663030 8638841
913 8697318 8446352 8532378
914 8541149 8502601 8363703
915 8703820 8562880 8364694
916 8534033 8362333 8544209
917 8464245 8631079 8486155
918 8964359 8642325 8455917
919 8726579 8969951 8614328
920 8906475 8799935 8574883
921 8681131 8811482 8620444
922 8669844 8826591 8652702
923 8699946 8743382 8757931
924 8645814 9057077 8695071
925 8819548 8766820 8735159
926 8313810 8898728 8948403
927 8644886 8884873 8869279
928 8483446 8731612 8838802
929 8449484 8834272 8748090
930 8731086 8606867 8651425
931 8596571 8800423 8505585
932 8933437 8623498 8474728
933 8603821 8611902 8466520
934 8612734 8489656 8428034
935 8530084 8270420 8431903
936 8528400 8485494 8308612
937 8643758 8240056 8410396
938 8414665 8595382 8481776
939 8727623 8578888 8557659
940 8345228 8592448 8699282
941 8468150 8718643 8706286
942 8614325 8558696 8701496
943 8431391 8830309 8744257
944 8560516 8635052 8864290
945 8313438 8919250 8856632
946 8571899 8703142 8835925
947 8347403 8701113 8870032
948 8388776 8811916 8848725
949 8325688 8445757 8844424
950 8241334 8795116 8873309
951 8397154 8308762 8656877
952 8171300 8403388 8622044
953 8424079 8326707 8552715
954 8317003 8136379 8488004
955 8374116 8372767 8341750
956 8500449 8034854 8392754
957 8062316 8282396 8497411
958 8381613 8017859 8411518
959 8210346 8181083 8375658
960 8395876 8177366 8365609
961 8282624 8152093 8566093
962 8133828 8424151 8587825
963 8372973 8206791 8646556
964 7985114 8426364 8754426
965 8197843 8204896 8737535
966 8046572 8378457 8770672
967 8203031 8526786 8757717
968 8159018 8169378 8730374
969 7988462 8353226 8662202
970 8300748 8090215 8555688
971 8082033 8151935 8437620
972 8190669 7944179 8419791
973 8113900 7867669 8331616
974 8253920 7971771 8152231
975 8135297 7695635 8343790
976 7884098 7923833 8343374
977 8133525 7680447 8410833
978 7987028 7937336 8310624
979 8043644 7815341 8390371
980 8176786 7864020 8318535
981 8146168 8253065 8518000
982 8254001 7994927 8561877
983 7901574 8266946 8656695
984 8247390 8173627 8655372
985 7983793 8172481 8601813
986 8070067 8216399 8688035
987 7957345 8040642 8742600
988 8017700 8326313 8609111
989 8162361 7958370 8546713
990 7897533 8128119 8531877
991 8185339 7861906 8349599
992 8000515 7897279 8417530
993 8018364 7763106 8230664
994 8053304 7568912 8198439
995 7814839 7780576 8313274
996 7997431 7516005 8320216
997 7910498 7776574 8232987
998 8007113 7691673 8403682
999 7839125 7703088 8407312
